2.3038,2.3563,0
2.3038,2.3515,0
2.3078,2.3449,0
2.3065,2.3351,0
2.3011,2.3219,0
2.3038,2.3079,0
2.3085,2.2972,0
2.3166,2.293,0
2.3226,2.2956,0
2.3266,2.3029,0
2.3219,2.3117,0
2.328,2.3188,0
2.3314,2.3216,0
2.3334,2.3189,0
2.33,2.3114,0
2.3361,2.3013,0
2.3421,2.2923,0
2.3455,2.2871,0
2.3475,2.2864,0
2.3529,2.2885,0
2.3556,2.2909,0
2.3448,2.2922,0
2.3421,2.294,0
2.334,2.2994,0
2.3233,2.3103,0
2.3152,2.3241,0
2.3031,2.3349,0
2.3045,2.3376,0
2.2903,2.333,0
2.2782,2.3272,0
2.2749,2.3271,0
2.2776,2.334,0
2.2769,2.3435,0
2.2816,2.3498,0
2.285,2.3511,0
2.2876,2.3494,0
2.2937,2.3457,0
2.2917,2.3371,0
2.287,2.3196,0
2.293,2.2944,0
2.3031,2.2697,0
2.3199,2.2561,0
2.33,2.2586,0
2.3327,2.2731,0
2.3186,2.29,0
2.3166,2.3014,0
2.3145,2.3048,0
2.3159,2.3027,0
2.3206,2.2993,0
2.3273,2.2981,0
2.3394,2.3003,0
2.3448,2.3041,0
2.3347,2.3067,0
2.3347,2.3062,0
2.3387,2.3036,0
2.3381,2.3026,0
2.3327,2.3058,0
2.3226,2.3126,0
2.3098,2.3195,0
2.3011,2.3238,0
2.2823,2.3255,0
2.287,2.3265,0
2.2903,2.3283,0
2.3011,2.3306,0
2.3045,2.3327,0
2.3119,2.3348,0
2.3179,2.3379,0
2.3206,2.3423,0
2.3246,2.3474,0
2.33,2.3516,0
2.3354,2.3531,0
2.3455,2.3511,0
2.332,2.3452,0
2.3253,2.3368,0
2.3192,2.3277,0
2.3293,2.3194,0
2.334,2.3116,0
2.3327,2.3034,0
2.326,2.2942,0
2.3199,2.2851,0
2.3307,2.2784,0
2.3522,2.2753,0
2.3656,2.2755,0
2.3751,2.2785,0
2.3636,2.2833,0
2.3515,2.2883,0
2.3387,2.2913,0
2.3334,2.2908,0
2.334,2.2888,0
2.3179,2.29,0
2.2836,2.2981,0
2.2534,2.3118,0
2.2191,2.3249,0
2.2076,2.3308,0
2.2231,2.3278,0
2.2574,2.3198,0
2.2823,2.3132,0
2.3011,2.3124,0
2.3031,2.3178,0
2.2984,2.3267,0
2.2823,2.3348,0
2.2776,2.3393,0
2.291,2.3395,0
2.3031,2.3376,0
2.3132,2.3365,0
2.3186,2.3369,0
2.3233,2.3358,0
2.328,2.3296,0
2.334,2.3175,0
2.3394,2.3029,0
2.3401,2.291,0
2.3354,2.2857,0
2.3374,2.2874,0
2.3354,2.294,0
2.334,2.3027,0
2.326,2.3104,0
2.3253,2.3154,0
2.334,2.318,0
2.3219,2.3212,0
2.3119,2.3275,0
2.3051,2.3357,0
2.2991,2.3404,0
2.2903,2.3374,0
2.285,2.329,0
2.2809,2.3227,0
2.287,2.3241,0
2.2924,2.3307,0
2.2977,2.3342,0
2.3031,2.3299,0
2.3139,2.3229,0
2.3179,2.3241,0
2.3125,2.3388,0
2.3139,2.3599,0
2.3219,2.3735,0
2.3293,2.3712,0
2.3273,2.3571,0
2.3206,2.3429,0
2.3125,2.3366,0
2.3092,2.3348,0
2.3186,2.3267,0
2.3273,2.3037,0
2.3401,2.2683,0
2.3428,2.2327,0
2.3435,2.2117,0
2.3495,2.214,0
2.3569,2.2372,0
2.3603,2.2694,0
2.3636,2.2955,0
2.3522,2.3056,0
2.3361,2.2999,0
2.3246,2.2878,0
2.3206,2.2807,0
2.3125,2.2842,0
2.3058,2.2956,0
2.3092,2.3081,0
2.2937,2.3167,0
2.2715,2.3216,0
2.2601,2.3258,0
2.2661,2.331,0
2.2621,2.3363,0
2.2668,2.3394,0
2.2735,2.3395,0
2.2782,2.3376,0
2.2836,2.3351,0
2.293,2.3328,0
2.2917,2.3308,0
2.2897,2.3292,0
2.2977,2.3278,0
2.3051,2.3251,0
2.3058,2.3196,0
2.3159,2.3108,0
2.3179,2.3008,0
2.3327,2.2924,0
2.332,2.2872,0
2.3394,2.2847,0
2.3448,2.2844,0
2.3435,2.287,0
2.3334,2.2934,0
2.3327,2.3026,0
2.3293,2.3107,0
2.3347,2.3143,0
2.3381,2.314,0
2.3428,2.3141,0
2.3455,2.3184,0
2.3381,2.3252,0
2.3381,2.3287,0
2.3408,2.325,0
2.3354,2.3163,0
2.3226,2.3101,0
2.2937,2.3125,0
2.2769,2.3227,0
2.2742,2.3343,0
2.2843,2.3415,0
2.295,2.3441,0
2.2984,2.3463,0
2.2924,2.3519,0
2.2971,2.3594,0
2.2984,2.3632,0
2.2883,2.3584,0
2.2809,2.3455,0
2.2883,2.3304,0
2.2971,2.3196,0
2.3112,2.3151,0
2.3125,2.3134,0
2.3246,2.3087,0
2.3246,2.2976,0
2.3287,2.2826,0
2.3428,2.269,0
2.3495,2.2615,0
2.3562,2.2609,0
2.3616,2.2649,0
2.3683,2.2706,0
2.3697,2.2763,0
2.3656,2.2819,0
2.3508,2.2869,0
2.3266,2.2908,0
2.3071,2.2932,0
2.293,2.2952,0
2.2803,2.2986,0
2.2735,2.3044,0
2.2836,2.3117,0
2.2803,2.3187,0
2.2924,2.3247,0
2.2944,2.3306,0
2.3011,2.337,0
2.2998,2.3426,0
2.3011,2.3442,0
2.2998,2.34,0
2.2984,2.3328,0
2.2917,2.3286,0
2.291,2.331,0
2.2883,2.3379,0
2.2917,2.343,0
2.3004,2.3426,0
2.3092,2.3396,0
2.3132,2.339,0
2.3145,2.3413,0
2.326,2.3401,0
2.3367,2.3282,0
2.334,2.3067,0
2.3287,2.2856,0
2.3347,2.2753,0
2.3394,2.2783,0
2.3475,2.2879,0
2.3502,2.2957,0
2.3549,2.2985,0
2.3414,2.2976,0
2.3495,2.2949,0
2.3273,2.2909,0
2.3058,2.2865,0
2.2944,2.2855,0
2.3045,2.2912,0
2.3145,2.3022,0
2.3092,2.3133,0
2.2984,2.32,0
2.2829,2.3232,0
2.2823,2.3275,0
2.289,2.3353,0
2.2944,2.3451,0
2.3004,2.3535,0
2.3098,2.3598,0
2.3152,2.3652,0
2.3132,2.3694,0
2.3092,2.3686,0
2.3051,2.3587,0
2.2971,2.34,0
2.287,2.3176,0
2.2843,2.298,0
2.285,2.2848,0
2.2843,2.2782,0
2.2924,2.2773,0
2.3004,2.2809,0
2.3132,2.2872,0
2.3246,2.2935,0
2.3421,2.2978,0
2.3549,2.2999,0
2.3542,2.3011,0
2.3482,2.3012,0
2.3576,2.2992,0
2.3576,2.2949,0
2.3616,2.2903,0
2.3542,2.2887,0
2.3677,2.2914,0
2.3576,2.2967,0
2.3488,2.3028,0
2.3428,2.309,0
2.3448,2.3161,0
2.3327,2.3236,0
2.3112,2.3294,0
2.2876,2.3323,0
2.2977,2.333,0
2.3004,2.334,0
2.3058,2.3369,0
2.3253,2.3417,0
2.3361,2.3474,0
2.3401,2.3523,0
2.3401,2.3536,0
2.3219,2.3476,0
2.3031,2.3333,0
2.2749,2.3153,0
2.2413,2.3024,0
2.2191,2.3006,0
2.215,2.3068,0
2.2366,2.3109,0
2.2641,2.3056,0
2.291,2.2929,0
2.3132,2.2824,0
2.3287,2.2815,0
2.3421,2.2897,0
2.3508,2.3002,0
2.3515,2.3076,0
2.3535,2.3111,0
2.3522,2.3127,0
2.3428,2.3125,0
2.326,2.3087,0
2.3206,2.3009,0
2.3098,2.2916,0
2.2971,2.285,0
2.2836,2.2832,0
2.2829,2.2852,0
2.2856,2.2891,0
2.2924,2.2951,0
2.3038,2.3051,0
2.3058,2.3195,0
2.295,2.3354,0
2.2897,2.3479,0
2.2924,2.3538,0
2.3004,2.3541,0
2.3011,2.3531,0
2.2977,2.3546,0
2.2998,2.3587,0
2.3078,2.3623,0
2.3112,2.362,0
2.3145,2.3581,0
2.3098,2.3533,0
2.3119,2.3496,0
2.3105,2.3451,0
2.3119,2.3358,0
2.3172,2.3205,0
2.3139,2.3034,0
2.3132,2.2923,0
2.3166,2.2927,0
2.3206,2.3034,0
2.3226,2.3183,0
2.3287,2.331,0
2.3287,2.3384,0
2.328,2.3395,0
2.3361,2.3329,0
2.3327,2.316,0
2.3361,2.2887,0
2.3327,2.256,0
2.3246,2.2283,0
2.3266,2.2162,0
2.3361,2.224,0
2.3374,2.2478,0
2.3394,2.2777,0
2.3367,2.3041,0
2.3314,2.3229,0
2.326,2.3353,0
2.3179,2.3446,0
2.3253,2.3521,0
2.3233,2.3558,0
2.3078,2.3533,0
2.3112,2.3453,0
2.3038,2.3349,0
2.2991,2.3249,0
2.2984,2.3149,0
2.3051,2.3031,0
2.3058,2.2904,0
2.3071,2.2817,0
2.3024,2.282,0
2.293,2.2905,0
2.295,2.3002,0
2.3092,2.3036,0
2.3098,2.2995,0
2.2917,2.2935,0
2.2695,2.2919,0
2.2722,2.2952,0
2.2856,2.2991,0
2.3011,2.3003,0
2.3011,2.3004,0
2.3024,2.3029,0
2.3166,2.3083,0
2.3206,2.3131,0
2.328,2.3137,0
2.3361,2.3112,0
2.3582,2.3096,0
2.3616,2.3114,0
2.3562,2.3146,0
2.3508,2.3156,0
2.3428,2.3144,0
2.3394,2.3141,0
2.3233,2.3172,0
2.3112,2.3226,0
2.291,2.3266,0
2.2722,2.3278,0
2.2507,2.3286,0
2.2339,2.3313,0
2.2238,2.335,0
2.2191,2.3362,0
2.2103,2.3329,0
2.2002,2.3281,0
2.2184,2.3267,0
2.2601,2.3304,0
2.3387,2.3364,0
2.4026,2.3398,0
2.4416,2.3385,0
2.4443,2.3335,0
2.4221,2.328,0
2.3878,2.3238,0
2.3677,2.3215,0
2.363,2.3203,0
2.3609,2.318,0
2.3636,2.3129,0
2.3643,2.3054,0
2.3764,2.299,0
2.404,2.2981,0
2.4107,2.3028,0
2.3784,2.3078,0
2.3367,2.3073,0
2.3071,2.3011,0
2.2863,2.2959,0
2.2762,2.2977,0
2.2789,2.3044,0
2.2836,2.3069,0
2.2742,2.2985,0
2.2628,2.2834,0
2.2614,2.273,0
2.2675,2.2757,0
2.2823,2.2887,0
2.2984,2.302,0
2.3092,2.3083,0
2.3119,2.3095,0
2.3226,2.3128,0
2.3226,2.3224,0
2.3199,2.3365,0
2.3038,2.3494,0
2.2984,2.3571,0
2.2991,2.3587,0
2.3018,2.3555,0
2.2957,2.3488,0
2.293,2.3401,0
2.3004,2.3301,0
2.3105,2.3184,0
2.3139,2.3027,0
2.3071,2.2821,0
2.3045,2.2596,0
2.3031,2.241,0
2.2971,2.2295,0
2.2937,2.2221,0
2.2971,2.2132,0
2.2903,2.2039,0
2.2809,2.2063,0
2.2749,2.2362,0
2.2695,2.2968,0
2.2655,2.3709,0
2.254,2.4288,0
2.2446,2.4492,0
2.2339,2.4336,0
2.2123,2.4025,0
2.1767,2.3774,0
2.1619,2.3657,0
2.1814,2.3618,0
2.2392,2.3597,0
2.2648,2.3615,0
2.2776,2.3731,0
2.324,2.3923,0
2.4141,2.4054,0
2.4967,2.3967,0
2.5062,2.3637,0
2.4678,2.3212,0
2.4147,2.2896,0
2.3771,2.2786,0
2.3603,2.2812,0
2.3233,2.2833,0
2.3925,2.2772,0
2.373,2.2669,0
2.33,2.2613,0
2.2998,2.265,0
2.2856,2.2757,0
2.2574,2.2888,0
2.246,2.3015,0
2.2776,2.3128,0
2.3508,2.3208,0
2.4147,2.3228,0
2.4497,2.3184,0
2.4658,2.3108,0
2.4504,2.3043,0
2.4154,2.3003,0
2.3663,2.2977,0
2.3253,2.2956,0
2.2917,2.2956,0
2.2655,2.2994,0
2.2668,2.3054,0
2.2601,2.31,0
2.2601,2.3105,0
2.2453,2.3077,0
2.215,2.3038,0
2.1848,2.3,0
2.1996,2.2964,0
2.2453,2.2935,0
2.2722,2.2915,0
2.2782,2.2887,0
2.2924,2.2818,0
2.3226,2.2711,0
2.3219,2.2615,0
2.293,2.258,0
2.2823,2.2565,0
2.295,2.2455,0
2.3152,2.2185,0
2.3273,2.1857,0
2.3441,2.1684,0
2.367,2.1792,0
2.3791,2.2095,0
2.3428,2.2411,0
2.3045,2.2688,0
2.3199,2.3075,0
2.3166,2.3715,0
2.2971,2.449,0
2.2796,2.5026,0
2.2829,2.5013,0
2.2749,2.45,0
2.254,2.3872,0
2.2601,2.3516,0
2.3004,2.3519,0
2.3166,2.3668,0
2.3246,2.3707,0
2.3656,2.3544,0
2.3959,2.3245,0
2.3952,2.2909,0
2.3946,2.2622,0
2.4013,2.249,0
2.3717,2.2637,0
2.3293,2.3113,0
2.3112,2.3781,0
2.3159,2.4372,0
2.3448,2.4661,0
2.3845,2.4605,0
2.3939,2.4314,0
2.363,2.3915,0
2.3461,2.3481,0
2.3307,2.3064,0
2.3085,2.2754,0
2.2998,2.2627,0
2.3051,2.2647,0
2.2957,2.266,0
2.2695,2.252,0
2.2601,2.2242,0
2.2816,2.2,0
2.3192,2.1969,0
2.3307,2.2178,0
2.3401,2.25,0
2.3367,2.2785,0
2.3139,2.2972,0
2.2863,2.3076,0
2.252,2.3116,0
2.2036,2.308,0
2.1962,2.2979,0
2.2244,2.2895,0
2.2749,2.294,0
2.3636,2.3153,0
2.4457,2.3444,0
2.4665,2.3654,0
2.4349,2.3675,0
2.3603,2.3529,0
2.293,2.3327,0
2.2856,2.3171,0
2.3065,2.3089,0
2.3374,2.3037,0
2.3367,2.296,0
2.3078,2.284,0
2.2843,2.2709,0
2.2702,2.2624,0
2.2722,2.2637,0
2.2722,2.2769,0
2.2601,2.2997,0
2.2581,2.3264,0
2.2587,2.352,0
2.2608,2.374,0
2.2695,2.3922,0
2.2856,2.4038,0
2.3213,2.4024,0
2.3542,2.3829,0
2.3562,2.3497,0
2.3596,2.3192,0
2.3468,2.3104,0
2.3166,2.33,0
2.2661,2.3641,0
2.1888,2.3882,0
2.1202,2.3856,0
2.09,2.3602,0
2.0812,2.3308,0
2.0907,2.3138,0
2.1223,2.3099,0
2.1572,2.3073,0
2.1471,2.296,0
2.1337,2.2784,0
2.1424,2.267,0
2.1552,2.2728,0
2.1928,2.2954,0
2.2567,2.3229,0
2.3542,2.3412,0
2.4544,2.3421,0
2.5216,2.3265,0
2.5445,2.2996,0
2.486,2.2657,0
2.3939,2.2297,0
2.3105,2.202,0
2.2897,2.2004,0
2.3233,2.2409,0
2.4013,2.3209,0
2.4853,2.4104,0
2.4974,2.4652,0
2.4282,2.4566,0
2.3825,2.3951,0
2.3394,2.3239,0
2.3024,2.2862,0
2.3058,2.2935,0
2.3125,2.322,0
2.3562,2.3378,0
2.443,2.3261,0
2.5035,2.2983,0
2.5122,2.2753,0
2.4719,2.2675,0
2.4383,2.2693,0
2.4302,2.2696,0
2.4524,2.2637,0
2.5048,2.256,0
2.4598,2.2541,0
2.3542,2.2626,0
2.2688,2.2814,0
2.2184,2.3068,0
2.1915,2.333,0
2.1996,2.3536,0
2.2123,2.3634,0
2.2043,2.3581,0
2.1539,2.3343,0
2.1095,2.2896,0
2.1061,2.2269,0
2.1458,2.158,0
2.2534,2.1021,0
2.3959,2.0761,0
2.5599,2.0836,0
2.6097,2.1115,0
2.5162,2.1387,0
2.371,2.1504,0
2.2554,2.1461,0
2.2177,2.1379,0
2.2682,2.1417,0
2.3374,2.1688,0
2.4342,2.2243,0
2.4591,2.306,0
2.4073,2.4029,0
2.3535,2.4917,0
2.3045,2.5405,0
2.2836,2.5245,0
2.3515,2.4466,0
2.4867,2.3473,0
2.5378,2.2846,0
2.4678,2.2961,0
2.3966,2.3696,0
2.3475,2.4519,0
2.3186,2.4894,0
2.2977,2.4672,0
2.2957,2.4111,0
2.2682,2.3564,0
2.1686,2.32,0
2.1014,2.3008,0
2.0893,2.3012,0
2.172,2.3335,0
2.2668,2.4005,0
2.2776,2.4754,0
2.2648,2.5147,0
2.2123,2.4976,0
2.1626,2.4508,0
2.1787,2.4257,0
2.2083,2.4461,0
2.2399,2.4828,0
2.2097,2.4814,0
2.1276,2.4167,0
2.0712,2.3159,0
2.0927,2.2319,0
2.2009,2.196,0
2.3206,2.1992,0
2.3892,2.2107,0
2.4524,2.206,0
2.492,2.1788,0
2.5445,2.1377,0
2.5754,2.1038,0
2.5015,2.1101,0
2.3596,2.1866,0
2.2534,2.3312,0
2.2298,2.492,0
2.3468,2.5897,0
2.3912,2.5716,0
2.2944,2.4536,0
2.127,2.3103,0
2.0275,2.2228,0
2.0174,2.2272,0
2.0214,2.3026,0
2.0691,2.3947,0
2.1807,2.4511,0
2.2782,2.4446,0
2.4019,2.3842,0
2.6117,2.3124,0
2.7267,2.2832,0
2.7011,2.3267,0
2.6198,2.421,0
2.5142,2.5026,0
2.4383,2.5144,0
2.3825,2.4521,0
2.367,2.3656,0
2.3764,2.3126,0
2.3643,2.3076,0
2.3374,2.3141,0
2.3152,2.2853,0
2.2991,2.2111,0
2.2722,2.1292,0
2.2608,2.0934,0
2.2957,2.1285,0
2.3253,2.2092,0
2.2708,2.2784,0
2.211,2.289,0
2.1801,2.2404,0
2.1754,2.1787,0
2.2231,2.1584,0
2.3508,2.1925,0
2.3898,2.2376,0
2.3273,2.2336,0
2.2493,2.166,0
2.2359,2.0873,0
2.2735,2.0721,0
2.2749,2.1457,0
2.2419,2.2634,0
2.1713,2.3603,0
2.1915,2.4173,0
2.2722,2.4658,0
2.2614,2.5291,0
2.1754,2.5751,0
2.1263,2.544,0
2.1807,2.4258,0
2.3159,2.2935,0
2.4665,2.2421,0
2.5855,2.2918,0
2.6675,2.3619,0
2.5889,2.3493,0
2.4288,2.2304,0
2.2809,2.0803,0
2.2029,1.9942,0
2.2507,2.0016,0
2.4208,2.0609,0
2.5599,2.128,0
2.6218,2.2094,0
2.5405,2.3392,0
2.4174,2.5145,0
2.3381,2.6709,0
2.3119,2.7317,0
2.3031,2.6778,0
2.3569,2.5625,0
2.3898,2.4601,0
2.3677,2.4057,0
2.3119,2.3856,0
2.2742,2.373,0
2.2466,2.3593,0
2.2594,2.3485,0
2.2749,2.3365,0
2.2749,2.3118,0
2.2903,2.2779,0
2.3119,2.2603,0
2.3166,2.278,0
2.2876,2.3109,0
2.2682,2.3106,0
2.2782,2.2532,0
2.256,2.1769,0
2.2204,2.1523,0
2.2043,2.2108,0
2.2184,2.308,0
2.2426,2.3656,0
2.2473,2.348,0
2.2231,2.2913,0
2.168,2.2549,0
2.0799,2.2566,0
2.0833,2.2642,0
2.174,2.2459,0
2.3071,2.2128,0
2.373,2.2024,0
2.3845,2.2249,0
2.3616,2.2452,0
2.3186,2.2235,0
2.3461,2.1705,0
2.4497,2.1491,0
2.4282,2.2183,0
2.2789,2.3751,0
2.1512,2.5498,0
2.1095,2.6535,0
2.1539,2.6354,0
2.1814,2.5098,0
2.1545,2.3446,0
2.2029,2.2277,0
2.4268,2.2224,0
2.685,2.3313,0
2.7576,2.4887,0
2.6494,2.5982,0
2.4994,2.5965,0
2.3798,2.4961,0
2.334,2.3711,0
2.295,2.2978,0
2.2668,2.3007,0
2.2426,2.3461,0
2.2339,2.3807,0
2.2527,2.375,0
2.3166,2.3367,0
2.4067,2.2927,0
2.412,2.2636,0
2.3266,2.2539,0
2.2318,2.2585,0
2.1707,2.2717,0
2.2144,2.2893,0
2.3381,2.3048,0
2.453,2.31,0
2.5586,2.3016,0
2.5405,2.2855,0
2.4006,2.2708,0
2.2197,2.2589,0
2.1693,2.2427,0
2.2171,2.2204,0
2.3522,2.2064,0
2.4544,2.2179,0
2.3912,2.2466,0
2.2352,2.2528,0
2.1317,2.2022,0
2.1216,2.115,0
2.1391,2.0652,0
2.1989,2.1148,0
2.285,2.2445,0
2.3677,2.3626,0
2.4221,2.3928,0
2.4201,2.3506,0
2.373,2.3201,0
2.3058,2.356,0
2.2292,2.4202,0
2.1834,2.4264,0
2.1801,2.3411,0
2.1787,2.2204,0
2.1135,2.1445,0
2.0853,2.1324,0
2.1727,2.142,0
2.326,2.1478,0
2.4362,2.1913,0
2.5721,2.3294,0
2.7274,2.5415,0
2.6971,2.7135,0
2.5176,2.7344,0
2.3818,2.6039,0
2.3515,2.4308,0
2.3213,2.3254,0
2.2702,2.3038,0
2.2332,2.3016,0
2.2668,2.2675,0
2.2998,2.2217,0
2.33,2.2226,0
2.3609,2.2899,0
2.371,2.3768,0
2.4201,2.414,0
2.4927,2.3716,0
2.5102,2.2789,0
2.4672,2.1976,0
2.4181,2.1829,0
2.2924,2.2577,0
2.1693,2.3968,0
2.1101,2.5281,0
2.0833,2.5659,0
2.1128,2.4733,0
2.2675,2.3051,0
2.4154,2.1783,0
2.4235,2.1803,0
2.3582,2.2931,0
2.2231,2.4088,0
2.1384,2.4247,0
2.096,2.3275,0
2.0947,2.192,0
2.1875,2.1073,0
2.2386,2.1084,0
2.2446,2.1707,0
2.2782,2.2529,0
2.2971,2.3301,0
2.3098,2.3916,0
2.332,2.4227,0
2.3535,2.4064,0
2.3273,2.3438,0
2.2789,2.2642,0
2.2359,2.205,0
2.2372,2.1796,0
2.25,2.1687,0
2.3058,2.1465,0
2.4161,2.1175,0
2.5102,2.1231,0
2.5109,2.207,0
2.4699,2.3694,0
2.3912,2.5521,0
2.3139,2.6737,0
2.2924,2.6853,0
2.3394,2.601,0
2.369,2.479,0
2.3683,2.3752,0
2.3166,2.3108,0
2.2581,2.2775,0
2.2816,2.2623,0
2.3999,2.2621,0
2.4941,2.2784,0
2.486,2.3065,0
2.4416,2.3378,0
2.3367,2.3699,0
2.2117,2.4082,0
2.1014,2.4538,0
2.0281,2.4926,0
1.9851,2.4989,0
1.9232,2.4536,0
1.893,2.3581,0
1.9199,2.2364,0
2.0295,2.1272,0
2.1834,2.0718,0
2.2688,2.0987,0
2.2661,2.2025,0
2.2762,2.3346,0
2.3347,2.4211,0
2.4665,2.4086,0
2.5586,2.3047,0
2.5499,2.1743,0
2.4947,2.0927,0
2.4349,2.092,0
2.3367,2.1477,0
2.2688,2.2101,0
2.2755,2.2477,0
2.3468,2.2638,0
2.3556,2.2786,0
2.332,2.3034,0
2.3522,2.3308,0
2.3777,2.345,0
2.3865,2.3356,0
2.3865,2.3046,0
2.3979,2.2638,0
2.4504,2.2318,0
2.4746,2.2306,0
2.4685,2.2761,0
2.4477,2.364,0
2.3979,2.4615,0
2.3905,2.5199,0
2.4409,2.5057,0
2.4786,2.429,0
2.482,2.341,0
2.4611,2.2977,0
2.4322,2.3155,0
2.3455,2.359,0
2.2924,2.374,0
2.2278,2.3381,0
2.2056,2.2842,0
2.2258,2.272,0
2.2097,2.3326,0
2.1451,2.4347,0
2.0974,2.5061,0
2.1229,2.4904,0
2.1781,2.3903,0
2.2386,2.2585,0
2.2708,2.149,0
2.2856,2.0749,0
2.3253,2.0129,0
2.3394,1.9453,0
2.3623,1.892,0
2.3811,1.8972,0
2.3757,1.9815,0
2.3576,2.1112,0
2.3192,2.2204,0
2.2433,2.2689,0
2.1606,2.2781,0
2.248,2.3073,0
2.3508,2.3913,0
2.3468,2.5018,0
2.2816,2.5707,0
2.2305,2.552,0
2.2043,2.4615,0
2.1471,2.3595,0
2.1202,2.2988,0
2.1317,2.29,0
2.1552,2.3095,0
2.1969,2.3314,0
2.2722,2.3466,0
2.4214,2.3576,0
2.5297,2.3662,0
2.5378,2.3719,0
2.5001,2.3795,0
2.4362,2.3981,0
2.4403,2.4298,0
2.4477,2.4615,0
2.4396,2.4729,0
2.4228,2.4554,0
2.4147,2.4228,0
2.3919,2.4017,0
2.3764,2.4109,0
2.3865,2.4463,0
2.3986,2.4826,0
2.3448,2.4903,0
2.2762,2.4541,0
2.2392,2.3837,0
2.2325,2.3076,0
2.2184,2.2538,0
2.176,2.2306,0
2.1532,2.2221,0
2.2392,2.2045,0
2.3751,2.1688,0
2.4309,2.1303,0
2.4443,2.1161,0
2.4672,2.1411,0
2.5526,2.1958,0
2.5579,2.2542,0
2.4833,2.2944,0
2.3831,2.3126,0
2.3125,2.3229,0
2.2446,2.3416,0
2.1693,2.3711,0
2.1128,2.3935,0
2.0792,2.3829,0
2.0732,2.3296,0
2.0967,2.2568,0
2.1021,2.2102,0
2.088,2.2224,0
